t,mx,my,mz,mqx,mqy,mqz,mqw,m_error,ex,ey,ez,eqx,eqy,eqz,eqw,vx,vy,vz,ax,ay,az,sx,sy,sz,p,q,r,m1,m2,m3,m4,vbat,armed,flying,tumbled,locked,crashed,agent_id
1775762884.0119953,-0.23879696428775787,-0.10854945331811905,0.016469357535243034,0.00715904776006937,0.001312006963416934,-0.9601369500160217,-0.27943530678749084,0.0001481463696109131,-0.238,-0.108,0.016,0.0,0.0,0.24354362717971106,0.9698899430657841,0.0,0.0,0.0,-0.033,-0.011,9.688,0.0,0.0,0.0,0.001,-0.001,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.0282302,0.21795041859149933,-0.0684783086180687,0.018024541437625885,0.005532828159630299,-0.010502518154680729,0.8602082133293152,-0.5098047256469727,0.0004125044506508857,0.217,-0.068,0.017,0.004151311826926893,-0.008302623653853786,0.7547843983395778,-0.655907268654449,0.001,0.002,-0.002,0.064,0.154,9.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
236920,-0.23880243301391602,-0.10855652391910553,0.01648462936282158,0.00704966438934207,0.001408389420248568,-0.9601539969444275,-0.27937909960746765,0.00014655852282885462,-0.238,-0.108,0.016,-0.006918853044878155,-0.001383770608975631,0.8917400458850603,0.4524929891350314,0.0,0.0,0.0,-0.033,-0.011,9.688,0.0,0.0,0.0,0.001,-0.001,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.0389,0.21794946491718292,-0.06848796457052231,0.018009064719080925,0.005136460065841675,-0.010677356272935867,0.8602177500724792,-0.5097892880439758,0.00040790371713228524,0.217,-0.068,0.017,0.004151311826926893,-0.008302623653853786,0.7547843983395778,-0.655907268654449,0.001,0.002,-0.002,0.064,0.154,9.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.0389,-0.23879091441631317,-0.1085558533668518,0.016488637775182724,0.007038633804768324,0.0013022591592743993,-0.9601474404335022,-0.27940264344215393,0.00014877409557811916,-0.238,-0.108,0.016,-0.006918853044878155,-0.001383770608975631,0.8917400458850603,0.4524929891350314,-0.003,-0.003,-0.005,-0.087,-0.001,9.699,0.0,0.0,0.0,0.001,0.0,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
241912,0.21794815361499786,-0.06847652792930603,0.018040917813777924,0.00557990837842226,-0.010438714176416397,0.8602197766304016,-0.5097861886024475,0.00041100571979768574,0.218,-0.068,0.017,0.004151311826926893,-0.008302623653853786,0.783507488681058,-0.6213130034300584,0.009,0.006,-0.006,0.147,0.108,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
236950,-0.23879922926425934,-0.108551524579525,0.016496391966938972,0.007086555939167738,0.0012933179968968034,-0.9601380825042725,-0.2794331908226013,0.00014527890016324818,-0.238,-0.108,0.016,-0.006918853044878155,-0.001383770608975631,0.9183275603496709,0.39575839416703046,-0.003,-0.003,-0.005,-0.087,-0.001,9.699,0.0,0.0,0.0,0.001,0.0,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.071397,0.21794068813323975,-0.06847956776618958,0.018020587041974068,0.005296984687447548,-0.010667756199836731,0.8602485060691833,-0.5097359418869019,0.00040335790254175663,0.218,-0.068,0.017,0.004151311826926893,-0.008302623653853786,0.783507488681058,-0.6213130034300584,0.009,0.006,-0.006,0.147,0.108,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.071397,-0.23879863321781158,-0.10855618864297867,0.01649518869817257,0.006988111417740583,0.001380694331601262,-0.9601474404335022,-0.27940353751182556,0.00014339796325657517,-0.238,-0.108,0.016,-0.006918853044878155,-0.001383770608975631,0.9183275603496709,0.39575839416703046,-0.003,-0.003,-0.005,-0.087,-0.001,9.699,0.0,0.0,0.0,0.001,0.0,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.088691,0.21794505417346954,-0.06847704946994781,0.018040627241134644,0.0055086915381252766,-0.010531213134527206,0.8602202534675598,-0.5097842216491699,0.00040980533231049776,0.218,-0.068,0.017,0.004151311826926893,-0.008302623653853786,0.7824081803329759,-0.6226967740390339,0.009,0.006,-0.006,0.147,0.108,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
236980,-0.23880501091480255,-0.10855063050985336,0.016499826684594154,0.007009206339716911,0.0012498232536017895,-0.9601487517356873,-0.2793988585472107,0.0001459280028939247,-0.238,-0.108,0.016,-0.006918853044878155,-0.001383770608975631,0.9297661711541358,0.3680829819875178,-0.007,-0.003,-0.011,-0.079,-0.015,9.659,0.0,0.0,0.0,0.001,-0.002,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
241961,0.2179475873708725,-0.06847357004880905,0.018046675249934196,0.005585909355431795,-0.010563214309513569,0.8602349162101746,-0.5097578763961792,0.00040951260598376393,0.218,-0.068,0.017,0.004151311826926893,-0.008302623653853786,0.7824081803329759,-0.6226967740390339,0.016,0.011,-0.01,0.166,0.101,9.696,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.1037006,-0.2388007640838623,-0.10855097323656082,0.01651262491941452,0.007097126916050911,0.001323534524999559,-0.9601489901542664,-0.27939552068710327,0.00015049373905640095,-0.238,-0.108,0.016,-0.006918853044878155,-0.001383770608975631,0.9297661711541358,0.3680829819875178,-0.007,-0.003,-0.011,-0.079,-0.015,9.659,0.0,0.0,0.0,0.001,-0.002,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
241972,0.21794626116752625,-0.06847389042377472,0.01803119108080864,0.005574938841164112,-0.01050010696053505,0.8601915836334229,-0.5098323225975037,0.0004112243768759072,0.218,-0.068,0.017,0.004151311826926893,-0.009686394262829417,0.7984716138079962,-0.6019402149043995,0.016,0.011,-0.01,0.166,0.101,9.696,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.12122,-0.2388015240430832,-0.10854987055063248,0.016499994322657585,0.0071140858344733715,0.0012198350159451365,-0.9601539373397827,-0.2793786823749542,0.000150589388795197,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9286657655419818,0.37085052320546913,-0.007,-0.003,-0.011,-0.079,-0.015,9.659,0.0,0.0,0.0,0.001,-0.002,-0.002,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.1368284,0.2179427295923233,-0.06847405433654785,0.01802559196949005,0.005618024617433548,-0.010503044351935387,0.8601940274238586,-0.509827733039856,0.00041097847861237824,0.218,-0.068,0.017,0.004151311826926893,-0.009686394262829417,0.7984716138079962,-0.6019402149043995,0.016,0.011,-0.01,0.166,0.101,9.696,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.1368284,-0.23880386352539062,-0.10854694992303848,0.016498321667313576,0.007146220188587904,0.0012796653900295496,-0.9601472020149231,-0.2794007658958435,0.0001523124083178118,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9286657655419818,0.37085052320546913,-0.009,-0.003,-0.014,-0.082,0.002,9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.1538942,0.21793650090694427,-0.06847958266735077,0.017986498773097992,0.005255935713648796,-0.010576009750366211,0.8602325916290283,-0.5097651481628418,0.00040547800017520785,0.218,-0.068,0.017,0.004151311826926893,-0.009686394262829417,0.8087177378432002,-0.5881025088146432,0.016,0.011,-0.01,0.166,0.101,9.696,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.1538942,-0.2388017773628235,-0.10854984819889069,0.01646767184138298,0.0070867473259568214,0.0013112183660268784,-0.9601570963859558,-0.27936798334121704,0.00015179636829998344,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9351259268973158,0.35424527589776156,-0.009,-0.003,-0.014,-0.082,0.002,9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242022,0.21793687343597412,-0.0684782862663269,0.017982836812734604,0.0052185701206326485,-0.010629881173372269,0.8602485060691833,-0.509737491607666,0.00040701337275095284,0.218,-0.068,0.017,0.004151311826926893,-0.009686394262829417,0.8087177378432002,-0.5881025088146432,0.021,0.011,-0.011,0.172,0.095,9.662,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.1626284,-0.2388048768043518,-0.10855283588171005,0.01646740362048149,0.00703525310382247,0.00132166245020926,-0.9601565003395081,-0.2793712317943573,0.00015065060870256275,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9351259268973158,0.35424527589776156,-0.009,-0.003,-0.014,-0.082,0.002,9.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.179167,0.21794365346431732,-0.06848791986703873,0.017957668751478195,0.005130230914801359,-0.010612547397613525,0.8601868152618408,-0.5098427534103394,0.0004083315434399992,0.218,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8166533012362924,-0.5770323439428382,0.021,0.011,-0.011,0.172,0.095,9.662,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237075,-0.23881268501281738,-0.10855410248041153,0.01644088886678219,0.007003569044172764,0.001253030146472156,-0.9601480960845947,-0.2794014811515808,0.00015129019448067993,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9387381912641724,0.3445588816349321,-0.012,-0.002,-0.017,-0.076,0.001,9.683,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.1957252,0.217942014336586,-0.06848278641700745,0.017949430271983147,0.00519614527001977,-0.010594382882118225,0.8602398633956909,-0.5097529292106628,0.00040687291766516864,0.218,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8166533012362924,-0.5770323439428382,0.021,0.011,-0.011,0.172,0.095,9.662,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237091,-0.2388063371181488,-0.10855597257614136,0.01643790304660797,0.0070931618101894855,0.0012681648368015885,-0.9601525068283081,-0.27938371896743774,0.00015028318739496171,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9387381912641724,0.3445588816349321,-0.012,-0.002,-0.017,-0.076,0.001,9.683,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242064,0.21794317662715912,-0.06848983466625214,0.017944229766726494,0.005107090808451176,-0.01056382991373539,0.8602307438850403,-0.5097700357437134,0.00040730787441134453,0.219,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8214983553680691,-0.5701134908979599,0.028,0.015,-0.015,0.18,0.098,9.701,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.2117796,-0.23880890011787415,-0.10855352878570557,0.01642259955406189,0.007075892761349678,0.0013776493724435568,-0.9601531028747559,-0.27938172221183777,0.00015146165969781578,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9417440966738297,0.33625625798107833,-0.012,-0.002,-0.017,-0.076,0.001,9.683,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.2293818,0.21793940663337708,-0.06849018484354019,0.01795165054500103,0.005240320693701506,-0.010633009485900402,0.8602339029312134,-0.5097618699073792,0.0004080994985997677,0.219,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8214983553680691,-0.5701134908979599,0.028,0.015,-0.015,0.18,0.098,9.701,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237125,-0.23880618810653687,-0.10855275392532349,0.01642831787467003,0.0070657553151249886,0.0013438747264444828,-0.9601424336433411,-0.2794186770915985,0.00014797889161854982,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9417440966738297,0.33625625798107833,-0.012,-0.001,-0.015,-0.083,-0.004,9.7,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.2450416,0.21794769167900085,-0.06849084049463272,0.01795468106865883,0.0051966384053230286,-0.010596382431685925,0.8602113127708435,-0.5098011493682861,0.0004099869984202087,0.219,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8253121597763787,-0.5645784084620574,0.028,0.015,-0.015,0.18,0.098,9.701,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.2450416,-0.2388022541999817,-0.10855536162853241,0.016454434022307396,0.007188741583377123,0.0013046024832874537,-0.9601544737815857,-0.27937445044517517,0.00015188654651865363,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9437021345199247,0.3307211755451758,-0.012,-0.001,-0.015,-0.083,-0.004,9.7,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242114,0.21794037520885468,-0.06848089396953583,0.017980122938752174,0.005219036713242531,-0.01066150888800621,0.8602534532546997,-0.5097286701202393,0.0004063605738338083,0.219,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8253121597763787,-0.5645784084620574,0.03,0.015,-0.014,0.168,0.091,9.709,0.0,0.0,0.0,0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.2625916,-0.2388072907924652,-0.1085551381111145,0.016453184187412262,0.006933251861482859,0.0013765522744506598,-0.9601463675498962,-0.2794085144996643,0.00014842352538835257,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9437021345199247,0.3307211755451758,-0.012,-0.001,-0.015,-0.083,-0.004,9.7,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.2788584,0.21795496344566345,-0.06847968697547913,0.018019862473011017,0.0056653255596756935,-0.010485377162694931,0.8602342009544373,-0.509759783744812,0.0004106498381588608,0.219,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8290714685730747,-0.5590433260261549,0.03,0.015,-0.014,0.168,0.091,9.709,0.0,0.0,0.0,0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.2788584,-0.2388017177581787,-0.10855114459991455,0.016473617404699326,0.007102519739419222,0.0012212235014885664,-0.9601587653160095,-0.2793625593185425,0.00015062728198245168,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.945146728694804,0.3265698637182489,-0.012,-0.001,-0.015,-0.083,-0.004,9.7,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.295387,0.21794486045837402,-0.0684845969080925,0.01801396906375885,0.005169994663447142,-0.010488246567547321,0.8602616786956787,-0.509718656539917,0.0004052839649375528,0.219,-0.067,0.017,0.004151311826926893,-0.009686394262829417,0.8290714685730747,-0.5590433260261549,0.03,0.015,-0.014,0.168,0.091,9.709,0.0,0.0,0.0,0.0,-0.001,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.295387,-0.23880481719970703,-0.1085551455616951,0.01648779585957527,0.0070238010957837105,0.001287999446503818,-0.960147500038147,-0.27940240502357483,0.00014593853848055005,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.945146728694804,0.3265698637182489,-0.014,-0.001,-0.017,-0.077,-0.008,9.697,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242164,0.21795067191123962,-0.06848590075969696,0.01803261786699295,0.0055473241955041885,-0.010521482676267624,0.8601776957511902,-0.5098557472229004,0.0004135392664466053,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8309366797282505,-0.5562757848082036,0.035,0.017,-0.016,0.175,0.071,9.708,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.3033955,-0.23879896104335785,-0.10855645686388016,0.016497671604156494,0.007244165986776352,0.001211807830259204,-0.9601508975028992,-0.27938562631607056,0.00014725621440447867,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9460984465661374,0.32380232250029767,-0.014,-0.001,-0.017,-0.077,-0.008,9.697,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.3199708,0.21794259548187256,-0.06848040223121643,0.018010659143328667,0.005266217980533838,-0.010706226341426373,0.8602589964866638,-0.5097177028656006,0.0004047687689308077,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8309366797282505,-0.5562757848082036,0.035,0.017,-0.016,0.175,0.071,9.708,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.3199708,-0.2387981116771698,-0.10855448246002197,0.016499819234013557,0.007111909333616495,0.0013382143806666136,-0.96014404296875,-0.2794119417667389,0.00014523943536914885,-0.239,-0.108,0.015,-0.006918853044878155,-0.001383770608975631,0.9460984465661374,0.32380232250029767,-0.014,-0.001,-0.017,-0.077,-0.008,9.697,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.3371882,0.21794642508029938,-0.06847832351922989,0.018039049580693245,0.005612231325358152,-0.010559136979281902,0.860228955745697,-0.5097678899765015,0.00040895110578276217,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8327827680490427,-0.5535082435902524,0.035,0.017,-0.016,0.175,0.071,9.708,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237228,-0.23876771330833435,-0.10854560136795044,0.016558920964598656,0.006895962171256542,0.00047612859634682536,-0.9602187871932983,-0.2791630029678345,0.00013533653691411018,-0.239,-0.108,0.016,-0.006918853044878155,-0.001383770608975631,0.9470411204686104,0.3210347812823464,-0.014,0.0,-0.016,-0.071,-0.023,9.685,0.0,0.0,0.0,0.001,-0.002,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242211,0.21794846653938293,-0.06847589462995529,0.01803997904062271,0.00560898520052433,-0.010531626641750336,0.860228955745697,-0.5097684860229492,0.00041058275382965803,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8327827680490427,-0.5535082435902524,0.035,0.017,-0.015,0.167,0.07,9.705,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237250,-0.23880234360694885,-0.10854396224021912,0.016501937061548233,0.007061317563056946,0.0012927604839205742,-0.9601433277130127,-0.27941587567329407,0.00014647460193373263,-0.239,-0.108,0.016,-0.005535082435902524,-0.001383770608975631,0.9475181683834997,0.31965101067337076,-0.014,0.0,-0.016,-0.071,-0.023,9.685,0.0,0.0,0.0,0.001,-0.002,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.37087,0.21794936060905457,-0.06847523897886276,0.018040955066680908,0.0055081541649997234,-0.010481472127139568,0.860180675983429,-0.50985187292099,0.00041496590711176395,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8346155960873582,-0.5507407023723011,0.035,0.017,-0.015,0.167,0.07,9.705,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.37087,-0.2387998402118683,-0.10854623466730118,0.016508497297763824,0.007204941473901272,0.0012191575951874256,-0.9601500630378723,-0.279389351606369,0.00014781576464883983,-0.239,-0.108,0.016,-0.005535082435902524,-0.001383770608975631,0.9475181683834997,0.31965101067337076,-0.014,0.0,-0.016,-0.071,-0.023,9.685,0.0,0.0,0.0,0.001,-0.002,-0.001,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.387514,0.2179461419582367,-0.06846997141838074,0.018029430881142616,0.005565647967159748,-0.010594464838504791,0.8602019548416138,-0.509813129901886,0.0004130487213842571,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8346155960873582,-0.5507407023723011,0.035,0.017,-0.015,0.167,0.07,9.705,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237278,-0.2387974113225937,-0.10854490101337433,0.016498224809765816,0.007069705054163933,0.0012319175293669105,-0.9601525068283081,-0.2793848514556885,0.00015064973558764905,-0.239,-0.108,0.016,-0.005535082435902524,-0.001383770608975631,0.9475181683834997,0.31965101067337076,-0.016,0.0,-0.019,-0.066,-0.005,9.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.4045975,0.21794641017913818,-0.06847070157527924,0.01801251620054245,0.005593438632786274,-0.010580289177596569,0.8602140545845032,-0.5097927451133728,0.000411592103773728,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8364352510124743,-0.5479731611543499,0.035,0.017,-0.015,0.167,0.07,9.705,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.4045975,-0.2387966364622116,-0.10854163020849228,0.016491061076521873,0.007229527924209833,0.0012114264536648989,-0.960161030292511,-0.27935102581977844,0.00015224625531118363,-0.239,-0.108,0.016,-0.005535082435902524,-0.001383770608975631,0.9479838669213323,0.3182672400643951,-0.016,0.0,-0.019,-0.066,-0.005,9.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242272,0.21794447302818298,-0.06847833842039108,0.01797928474843502,0.005174695048481226,-0.01050941739231348,0.8602442145347595,-0.5097475647926331,0.00040702446131035686,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8364352510124743,-0.5479731611543499,0.035,0.016,-0.014,0.165,0.088,9.69,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237310,-0.2388036847114563,-0.10854843258857727,0.016484055668115616,0.007198192644864321,0.001168414717540145,-0.9601525664329529,-0.27938112616539,0.00015314364281948656,-0.239,-0.108,0.016,-0.005535082435902524,-0.001383770608975631,0.9484473178976394,0.3168834694554195,-0.016,0.0,-0.019,-0.066,-0.005,9.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.4285598,0.21793627738952637,-0.06847921758890152,0.017971182242035866,0.0052240826189517975,-0.010595455765724182,0.8602545261383057,-0.5097280144691467,0.00040734029607847333,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8373401654196628,-0.5465893905453743,0.035,0.016,-0.014,0.165,0.088,9.69,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237325,-0.23880168795585632,-0.10854814201593399,0.016469549387693405,0.007261356338858604,0.0012681963853538036,-0.9601567387580872,-0.2793649733066559,0.00015266434638760984,-0.239,-0.108,0.016,-0.005535082435902524,-0.001383770608975631,0.9484473178976394,0.3168834694554195,-0.014,0.0,-0.017,-0.058,-0.005,9.677,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242302,0.217941552400589,-0.06848687678575516,0.017958741635084152,0.0051308441907167435,-0.010594218969345093,0.8602374196052551,-0.5097578763961792,0.00040790499770082533,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8382418186129581,-0.5452056199363986,0.035,0.016,-0.014,0.165,0.088,9.69,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237340,-0.23880930244922638,-0.10855194181203842,0.0164413433521986,0.007067339960485697,0.00134270079433918,-0.9601519107818604,-0.2793860137462616,0.00015200547932181507,-0.239,-0.108,0.015,-0.005535082435902524,-0.0,0.9475191788232681,0.31965101067337076,-0.014,0.0,-0.017,-0.058,-0.005,9.677,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.4623194,0.21794235706329346,-0.06848448514938354,0.0179433636367321,0.005085592623800039,-0.01066564116626978,0.860236644744873,-0.5097581148147583,0.0004075148608535528,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8382418186129581,-0.5452056199363986,0.037,0.017,-0.015,0.178,0.062,9.713,0.0,0.0,0.0,0.002,-0.001,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
1775762884.4623194,-0.23879770934581757,-0.1085556149482727,0.01645449362695217,0.007211741991341114,0.0012864414602518082,-0.9601535797119141,-0.2793768346309662,0.0001532995665911585,-0.239,-0.108,0.015,-0.005535082435902524,-0.0,0.9475191788232681,0.31965101067337076,-0.014,0.0,-0.017,-0.058,-0.005,9.677,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
242332,0.2179427295923233,-0.06848395615816116,0.017949484288692474,0.0051196906715631485,-0.010589945130050182,0.8602253198623657,-0.5097783803939819,0.0004096154007129371,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8391402211048482,-0.5438218493274231,0.037,0.017,-0.015,0.178,0.062,9.713,0.0,0.0,0.0,0.002,-0.001,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
237370,-0.23880435526371002,-0.1085546538233757,0.01644607074558735,0.0069917854852974415,0.0013238828396424651,-0.9601541757583618,-0.27938035130500793,0.00014838585047982633,-0.239,-0.108,0.015,-0.005535082435902524,-0.0,0.9479848768647211,0.3182672400643951,-0.014,0.0,-0.017,-0.058,-0.005,9.677,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,4.085,True,False,False,False,False,CF_2
1775762884.495342,0.21793998777866364,-0.06848523765802383,0.017959238961338997,0.005262952763587236,-0.010618007741868496,0.8602402806282043,-0.5097512006759644,0.0004065769608132541,0.219,-0.067,0.017,0.002767541217951262,-0.009686394262829417,0.8391402211048482,-0.5438218493274231,0.037,0.017,-0.015,0.178,0.062,9.713,0.0,0.0,0.0,0.002,-0.001,0.0,0.0,0.0,0.0,0.0,4.075,True,False,False,False,False,CF_1
