t,mx,my,mz,mqx,mqy,mqz,mqw,m_error,ex,ey,ez,eqx,eqy,eqz,eqw,vx,vy,vz,ax,ay,az,sx,sy,sz,p,q,r,m1,m2,m3,m4,vbat,armed,flying,tumbled,locked,crashed,agent_id
31798,-0.08946261554956436,0.044404663145542145,1.0199748277664185,-0.0037206492852419615,0.0036483441945165396,-0.4617743194103241,-0.8869822025299072,0.0007078289636410773,-0.088,0.043,1.02,0.001383770608975631,-0.001383770608975631,0.46079561278888514,0.8875041259579132,-0.013,-0.002,-0.005,-0.03,-0.052,9.742,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.05,0.025,0.039,0.6975814450293736,0.8139467460135805,0.7023422598611428,0.8187685969329366,3.235,True,True,False,False,False,CF_2
31805,-0.0897446796298027,0.04468353092670441,1.0197631120681763,-0.003865817328915,0.003430189099162817,-0.46218374371528625,-0.8867691159248352,0.0007048820261843503,-0.089,0.043,1.02,0.002767541217951262,-0.001383770608975631,0.46217938339786074,0.8867810572269132,-0.013,-0.002,-0.005,-0.03,-0.052,9.742,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.05,0.025,0.039,0.6862897688258183,0.8166170748455024,0.71621271076524,0.8153963530937667,3.235,True,True,False,False,False,CF_2
1776181429.2886994,-0.09001824259757996,0.044971488416194916,1.019639492034912,-0.0040204282850027084,0.0027248295955359936,-0.46243196725845337,-0.8866414427757263,0.0007167797884903848,-0.089,0.043,1.02,0.002767541217951262,-0.001383770608975631,0.46217938339786074,0.8867810572269132,-0.013,-0.002,-0.005,-0.03,-0.052,9.742,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.05,0.025,0.039,0.6862897688258183,0.8166170748455024,0.71621271076524,0.8153963530937667,3.235,True,True,False,False,False,CF_2
1776181429.3055289,-0.09021349251270294,0.04533451795578003,1.0197144746780396,-0.0018487951019778848,0.0019417321309447289,-0.4633796811103821,-0.8861558437347412,0.0006137371528893709,-0.089,0.043,1.019,0.002767541217951262,-0.001383770608975631,0.46217938339786074,0.8867810572269132,-0.013,-0.002,-0.005,-0.03,-0.052,9.742,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.05,0.025,0.039,0.6862897688258183,0.8166170748455024,0.71621271076524,0.8153963530937667,3.235,True,True,False,False,False,CF_2
1776181429.3216558,-0.09055574983358383,0.04560020938515663,1.0194053649902344,-0.0038994350470602512,0.0010283996816724539,-0.46279942989349365,-0.8864539265632629,0.000715354923158884,-0.089,0.043,1.019,0.002767541217951262,-0.001383770608975631,0.46217938339786074,0.8867810572269132,-0.014,0.0,-0.004,0.09,-0.036,9.724,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.039,-0.077,0.018,0.6986495765621423,0.8067597467002365,0.7024490730144197,0.8262455176623178,3.235,True,True,False,False,False,CF_2
1776181429.3306494,-0.09070911258459091,0.04577740654349327,1.0192618370056152,-0.004354835953563452,0.0008070674957707524,-0.4627096652984619,-0.886498749256134,0.0007118582143448293,-0.09,0.044,1.019,0.002767541217951262,-0.0,0.46217938339786074,0.8867821368733023,-0.014,0.0,-0.004,0.09,-0.036,9.724,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.039,-0.077,0.018,0.6986495765621423,0.8067597467002365,0.7024490730144197,0.8262455176623178,3.235,True,True,False,False,False,CF_2
1776181429.3466387,-0.09100158512592316,0.046063382178545,1.0190458297729492,-0.003671373939141631,9.925070480676368e-05,-0.4629145562648773,-0.886395275592804,0.0006990778492763638,-0.09,0.044,1.019,0.002767541217951262,-0.0,0.46217938339786074,0.8867821368733023,-0.014,0.0,-0.004,0.09,-0.036,9.724,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.039,-0.077,0.018,0.6986495765621423,0.8067597467002365,0.7024490730144197,0.8262455176623178,3.235,True,True,False,False,False,CF_2
31899,-0.0912608653306961,0.04636843875050545,1.0188639163970947,-0.003790981601923704,-4.87290344608482e-05,-0.4633437395095825,-0.8861705660820007,0.000703683472238481,-0.09,0.045,1.019,0.002767541217951262,0.0,0.4635631540068364,0.8860595594895644,-0.013,0.0,-0.004,0.061,0.056,9.771,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.029,0.038,0.039,0.6927748531319142,0.8111238269626917,0.712443732356756,0.8198672465094987,3.235,True,True,False,False,False,CF_2
1776181429.3801658,-0.09150301665067673,0.04669295251369476,1.0186790227890015,-0.003871881403028965,-0.0006573720020242035,-0.4636753499507904,-0.8859965205192566,0.000699738331604749,-0.09,0.045,1.019,0.002767541217951262,0.0,0.4635631540068364,0.8860595594895644,-0.013,0.0,-0.004,0.061,0.056,9.771,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.029,0.038,0.039,0.6927748531319142,0.8111238269626917,0.712443732356756,0.8198672465094987,3.235,True,True,False,False,False,CF_2
1776181429.3986783,-0.09175858646631241,0.047021813690662384,1.0184727907180786,-0.004522623494267464,0.00010436734737595543,-0.4637396037578583,-0.8859599232673645,0.0006985499057918787,-0.091,0.045,1.018,0.002767541217951262,0.0,0.4635631540068364,0.8860595594895644,-0.013,0.0,-0.004,0.061,0.056,9.771,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.029,0.038,0.039,0.6927748531319142,0.8111238269626917,0.712443732356756,0.8198672465094987,3.235,True,True,False,False,False,CF_2
